
Resultados por universidad
Matriculados por tipo de centro, sexo, dedicación al estudio y rama de enseñanza (solo Grado)
Unidades: Número de estudiantes

,Ciencias Sociales y Jurídicas,Ingeniería y Arquitectura,Artes y Humanidades,Ciencias de la Salud,Ciencias,
Universidades Privadas,33378.0,2594.0,1626.0,26464.0,1210.0,
Universidades Privadas Presenciales,27564.0,2544.0,1397.0,25238.0,1210.0,
Abat Oliba CEU,450.0,0.0,0.0,190.0,0.0,
Alfonso X El Sabio,140.0,56.0,80.0,2446.0,1.0,
Antonio de Nebrija,687.0,105.0,79.0,0.0,0.0,
Atlántico Medio,0.0,0.0,0.0,0.0,0.0,
Camilo José Cela,2685.0,16.0,23.0,208.0,0.0,
Cardenal Herrera-CEU,942.0,72.0,0.0,2845.0,0.0,
Católica de Valencia San Vicente Mártir,1908.0,0.0,7.0,2703.0,195.0,
Católica San Antonio,1634.0,80.0,34.0,2064.0,30.0,
Católica Santa Teresa de Jesús de Ávila,76.0,26.0,0.0,226.0,2.0,
Deusto,2805.0,128.0,314.0,561.0,0.0,
Europea de Canarias,95.0,12.0,0.0,12.0,0.0,
Europea de Madrid,942.0,185.0,101.0,1958.0,51.0,
Europea de Valencia,122.0,9.0,37.0,374.0,0.0,
Europea del Atlántico,296.0,24.0,57.0,106.0,0.0,
Europea Miguel de Cervantes,120.0,17.0,0.0,258.0,6.0,
Fernando Pessoa-Canarias (UFP-C),0.0,0.0,0.0,153.0,0.0,
Francisco de Vitoria,920.0,47.0,183.0,1483.0,194.0,
IE Universidad,416.0,61.0,0.0,0.0,0.0,
Internacional de Catalunya,569.0,45.0,14.0,1127.0,0.0,
Loyola Andalucía,737.0,21.0,0.0,213.0,0.0,
Mondragón Unibertsitatea,1008.0,349.0,0.0,0.0,0.0,
Navarra,1596.0,445.0,156.0,1634.0,338.0,
Pontificia Comillas,2276.0,309.0,127.0,780.0,0.0,
Pontificia de Salamanca,999.0,7.0,1.0,1153.0,0.0,
Ramón Llull,3541.0,302.0,58.0,1153.0,92.0,
San Jorge,202.0,29.0,0.0,703.0,0.0,
San Pablo-CEU,1473.0,167.0,49.0,1659.0,89.0,
Vic-Central de Catalunya,925.0,32.0,77.0,1229.0,212.0,
Universidades Privadas No Presenciales,5814.0,50.0,229.0,1226.0,0.0,
A Distancia de Madrid,385.0,9.0,9.0,72.0,0.0,
Internacional de La Rioja,2964.0,9.0,64.0,0.0,0.0,
Internacional Isabel I de Castilla,418.0,2.0,0.0,434.0,0.0,
Internacional Valenciana,421.0,0.0,66.0,62.0,0.0,
Oberta de Catalunya,1626.0,30.0,90.0,658.0,0.0,
Notas:
Fuente: Sistema Integrado de Información Universitaria (SIIU). Secretaría General de Universidades
